El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;511374;99;8:1;15:1;37:1;57:1;64:1;86:1;98:0.64407134
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;611791;99;7:1;20:1;37:1;56:1;69:1;86:1;98:0.7705457
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2536;99;4:1;21:1;41:1;53:1;70:1;90:1;98:0.0031940711
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6854;99;7:1;19:1;38:1;56:1;68:1;87:1;98:0.008632557
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;21545;99;4:1;22:1;45:1;53:1;71:1;94:1;98:0.02713575
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;673258;99;8:1;23:1;37:1;57:1;72:1;86:1;98:0.8479629
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2082;99;7:1;24:1;42:1;56:1;73:1;91:1;98:0.0026222619
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;100;2:1;26:1;47:1;51:1;75:1;96:1
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;36888;99;6:1;19:1;45:1;55:1;68:1;94:1;98:0.046460133
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;33419;99;5:1;26:1;45:1;54:1;75:1;94:1;98:0.042090956
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1166787;99;3:1;23:1;47:1;52:1;72:1;96:1;98:1.4695586
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7278;99;5:1;27:1;38:1;54:1;76:1;87:1;98:0.009166582
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1248022;99;0:1;12:1;47:1;49:1;61:1;96:1;98:1.5718734
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;21040;99;1:1;13:1;43:1;50:1;62:1;92:1;98:0.026499707
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1047764;99;1:1;28:1;47:1;50:1;77:1;96:1;98:1.3196502
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1073827;99;9:1;29:1;47:1;58:1;78:1;96:1;98:1.3524762
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;32909;99;10:1;17:1;45:1;59:1;66:1;94:1;98:0.041448615
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;35847;99;7:1;18:1;43:1;56:1;67:1;92:1;98:0.045149002
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1310532;99;11:1;18:1;47:1;60:1;67:1;96:1;98:1.6506042
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;28477;99;7:1;16:1;40:1;56:1;65:1;89:1;98:0.035866547
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;75;99;2:1;22:1;48:1;51:1;71:1;97:1;98:9.446189E-05
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;36315;99;5:1;14:1;45:1;54:1;63:1;94:1;98:0.045738444
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1154;99;0:1;29:1;42:1;49:1;78:1;91:1;98:0.0014534536
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;6406;99;6:1;26:1;38:1;55:1;75:1;87:1;98:0.0080683045
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2918;99;9:1;15:1;42:1;58:1;64:1;91:1;98:0.003675197
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;842936;99;7:1;20:1;47:1;56:1;69:1;96:1;98:1.061671
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1834689;99;5:1;19:1;39:1;54:1;68:1;88:1;98:2.3107758
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3553720;99;8:1;22:1;39:1;57:1;71:1;88:1;98:4.475881
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;57774;99;7:1;24:1;44:1;56:1;73:1;93:1;98:0.07276588
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;30688;99;1:1;25:1;45:1;50:1;74:1;94:1;98:0.038651284
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;201;99;11:1;23:1;46:1;60:1;72:1;95:1;98:0.00025315786
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2571;99;5:1;27:1;42:1;54:1;76:1;91:1;98:0.0032381534
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;279;99;10:1;30:1;41:1;59:1;79:1;90:1;98:0.00035139822
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;100;1:1;13:1;47:1;50:1;62:1;96:1
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;26117;99;6:1;15:1;40:1;55:1;64:1;89:1;98:0.032894146
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;657614;99;4:1;13:1;37:1;53:1;62:1;86:1;98:0.8282594
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1205300;99;9:1;16:1;47:1;58:1;65:1;96:1;98:1.5180655
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;174;99;10:1;17:1;46:1;59:1;66:1;95:1;98:0.00021915157
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;100;7:1;13:1;47:1;56:1;62:1;96:1
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1523;99;1:1;18:1;41:1;50:1;67:1;90:1;98:0.001918206
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2367669;99;11:1;18:1;39:1;60:1;67:1;88:1;98:2.9820597
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;54;99;5:1;14:1;48:1;54:1;63:1;97:1;98:6.801256E-05
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2251;99;2:1;29:1;38:1;51:1;78:1;87:1;98:0.002835116
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;845043;99;11:1;20:1;47:1;60:1;69:1;96:1;98:1.0643247
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1212136;99;4:1;21:1;47:1;53:1;70:1;96:1;98:1.5266753
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;32733;99;5:1;19:1;40:1;54:1;68:1;89:1;98:0.041226946
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;16475;99;8:1;23:1;43:1;57:1;72:1;92:1;98:0.020750128
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2093;99;7:1;24:1;41:1;56:1;73:1;90:1;98:0.0026361162
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;28041;99;1:1;25:1;40:1;50:1;74:1;89:1;98:0.03531741
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;841;99;2:1;19:1;46:1;51:1;68:1;95:1;98:0.0010592326
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;7088;99;4:1;26:1;38:1;53:1;75:1;87:1;98:0.008927278
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;26764;99;1:1;23:1;40:1;50:1;72:1;89:1;98:0.033709038
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;152933;99;10:1;30:1;37:1;59:1;79:1;86:1;98:0.19261786
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;54;99;0:1;12:1;48:1;49:1;61:1;97:1;98:6.801256E-05
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1882;99;7:1;13:1;42:1;56:1;62:1;91:1;98:0.0023703636
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;60323;99;1:1;28:1;44:1;50:1;77:1;93:1;98:0.07597633
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;59609;99;6:1;15:1;44:1;55:1;64:1;93:1;98:0.07507705
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;52238;99;4:1;13:1;44:1;53:1;62:1;93:1;98:0.065793335
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;35284;99;5:1;16:1;45:1;54:1;65:1;94:1;98:0.044439908
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2133;99;6:1;17:1;38:1;55:1;66:1;87:1;98:0.002686496
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1337009;99;6:1;12:1;47:1;55:1;61:1;96:1;98:1.6839519
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1391523;99;7:1;18:1;47:1;56:1;67:1;96:1;98:1.7526118
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;129;99;11:1;18:1;48:1;60:1;67:1;97:1;98:0.00016247445
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2361230;99;7:1;16:1;39:1;56:1;65:1;88:1;98:2.97395
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4281175;99;2:1;29:1;39:1;51:1;78:1;88:1;98:5.3921046
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5316;99;11:1;20:1;38:1;60:1;69:1;87:1;98:0.006695458
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;28109;99;4:1;21:1;45:1;53:1;70:1;94:1;98:0.035403054
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;28442;99;9:1;19:1;40:1;58:1;68:1;89:1;98:0.035822466
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;63;99;8:1;22:1;48:1;57:1;71:1;97:1;98:7.9347985E-05
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;47725;99;7:1;24:1;43:1;56:1;73:1;92:1;98:0.060109247
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1689;99;1:1;25:1;38:1;50:1;74:1;87:1;98:0.0021272816
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2101221;99;11:1;19:1;39:1;60:1;68:1;88:1;98:2.6464705
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;100;1:1;14:1;47:1;50:1;63:1;96:1
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;189;99;1:1;23:1;46:1;50:1;72:1;95:1;98:0.00023804395
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;764756;99;7:1;27:1;47:1;56:1;76:1;96:1;98:0.9632039
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;460;99;8:1;30:1;46:1;57:1;79:1;95:1;98:0.0005793662
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;60849;99;5:1;13:1;44:1;54:1;62:1;93:1;98:0.07663882
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;37025;99;1:1;28:1;40:1;50:1;77:1;89:1;98:0.046632685
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2152153;99;9:1;29:1;39:1;58:1;78:1;88:1;98:2.710619
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;64451;99;10:1;15:1;44:1;59:1;64:1;93:1;98:0.081175506
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;805842;99;8:1;13:1;47:1;57:1;62:1;96:1;98:1.0149513
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3986253;99;10:1;17:1;39:1;59:1;66:1;88:1;98:5.020653
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;428;99;3:1;12:1;41:1;52:1;61:1;90:1;98:0.0005390625
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1627;99;7:1;18:1;41:1;56:1;67:1;90:1;98:0.0020491933
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;543;99;11:1;18:1;46:1;60:1;67:1;95:1;98:0.00068390404
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;78;99;6:1;22:1;48:1;55:1;71:1;97:1;98:9.824036E-05
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;31788;99;1:1;14:1;43:1;50:1;63:1;92:1;98:0.040036727
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;10616;99;2:1;29:1;43:1;51:1;78:1;92:1;98:0.013370765
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;61158;99;6:1;26:1;44:1;55:1;75:1;93:1;98:0.077028
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;68339;99;5:1;15:1;44:1;54:1;64:1;93:1;98:0.08607241
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;88;99;11:1;20:1;48:1;60:1;69:1;97:1;98:0.00011083528
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;23898;99;4:1;21:1;40:1;53:1;70:1;89:1;98:0.030099334
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;100;9:1;23:1;47:1;58:1;72:1;96:1
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;34621;99;8:1;23:1;45:1;57:1;72:1;94:1;98:0.043604866
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;30970;99;7:1;24:1;45:1;56:1;73:1;94:1;98:0.03900646
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;52;99;1:1;25:1;48:1;50:1;74:1;97:1;98:6.549357E-05
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;248;99;6:1;19:1;48:1;55:1;68:1;97:1;98:0.00031235398
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1796875;99;4:1;26:1;39:1;53:1;75:1;88:1;98:2.2631493
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4092;99;1:1;23:1;38:1;50:1;72:1;87:1;98:0.0051538404
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;115;99;5:1;27:1;48:1;54:1;76:1;97:1;98:0.00014484156
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;2762;99;8:1;30:1;42:1;57:1;79:1;91:1;98:0.0034787164
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;21460;99;0:1;12:1;45:1;49:1;61:1;94:1;98:0.027028695
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;28594;99;7:1;13:1;45:1;56:1;62:1;94:1;98:0.03601391
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;600320;99;1:1;28:1;37:1;50:1;77:1;86:1;98:0.7560981
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;26963;99;9:1;29:1;45:1;58:1;78:1;94:1;98:0.033959676
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1444472;99;6:1;15:1;39:1;55:1;64:1;88:1;98:1.8193007
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;624785;99;6:1;20:1;37:1;55:1;69:1;86:1;98:0.7869116
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;64678;99;9:1;16:1;44:1;58:1;65:1;93:1;98:0.08146141
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;23415;99;3:1;12:1;40:1;52:1;61:1;89:1;98:0.029491
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;100;7:1;23:1;47:1;56:1;72:1;96:1
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;33983;99;1:1;14:1;45:1;50:1;63:1;94:1;98:0.04280131
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1255277;99;6:1;26:1;47:1;55:1;75:1;96:1;98:1.581011
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;36232;99;5:1;15:1;45:1;54:1;64:1;94:1;98:0.04563391
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;23976;99;3:1;20:1;40:1;52:1;69:1;89:1;98:0.030197576
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1840226;99;9:1;19:1;39:1;58:1;68:1;88:1;98:2.3177495
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;25860;99;8:1;23:1;40:1;57:1;72:1;89:1;98:0.03257046
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5718;99;7:1;24:1;38:1;56:1;73:1;87:1;98:0.007201774
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;9949;99;5:1;25:1;43:1;54:1;74:1;92:1;98:0.012530684
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;698318;99;6:1;19:1;37:1;55:1;68:1;86:1;98:0.8795258
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;47186;99;4:1;26:1;44:1;53:1;75:1;93:1;98:0.05943038
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;860488;99;7:1;13:1;47:1;56:1;62:1;96:1;98:1.0837775
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1717074;99;1:1;28:1;39:1;50:1;77:1;88:1;98:2.1626406
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1289;99;9:1;29:1;42:1;58:1;78:1;91:1;98:0.0016234849
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;33491;99;6:1;15:1;45:1;55:1;64:1;94:1;98:0.04218164
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;100;5:1;14:1;47:1;54:1;63:1;96:1
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;87;99;10:1;17:1;48:1;59:1;66:1;97:1;98:0.00010957578
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3551457;99;3:1;12:1;39:1;52:1;61:1;88:1;98:4.473031
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;33810;99;6:1;18:1;45:1;55:1;67:1;94:1;98:0.042583417
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;39636;99;6:1;22:1;44:1;55:1;71:1;93:1;98:0.04992122
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;53;99;1:1;14:1;48:1;50:1;63:1;97:1;98:6.675306E-05
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1533673;99;6:1;29:1;47:1;55:1;78:1;96:1;98:1.9316486
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;29071;99;6:1;26:1;40:1;55:1;75:1;89:1;98:0.036614686
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;564662;99;3:1;20:1;37:1;52:1;69:1;86:1;98:0.7111872
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;51963;99;4:1;21:1;44:1;53:1;70:1;93:1;98:0.06544697
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1661;99;9:1;19:1;41:1;58:1;68:1;90:1;98:0.002092016
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;461331;99;6:1;31:1;37:1;55:1;80:1;86:1;98:0.5810426
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;615416;99;0:1;18:1;37:1;49:1;67:1;86:1;98:0.7751114
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;100;8:1;25:1;47:1;57:1;74:1;96:1
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;35343;99;1:1;23:1;45:1;50:1;72:1;94:1;98:0.04451422
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;55782;99;5:1;27:1;45:1;54:1;76:1;94:1;98:0.07025697
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;355558;99;9:1;30:1;47:1;58:1;79:1;96:1;98:0.4478224
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11363;99;0:1;12:1;43:1;49:1;61:1;92:1;98:0.014311605
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;24902;99;7:1;13:1;43:1;56:1;62:1;92:1;98:0.031363863
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;150;99;1:1;28:1;48:1;50:1;77:1;97:1;98:0.00018892378
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;50;99;9:1;29:1;48:1;58:1;78:1;97:1;98:6.297459E-05
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;100;7:1;16:1;47:1;56:1;65:1;96:1
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;209;99;0:1;19:1;48:1;49:1;68:1;97:1;98:0.0002632338
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;11691;99;10:1;17:1;43:1;59:1;66:1;92:1;98:0.014724718
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1441;99;11:1;18:1;41:1;60:1;67:1;90:1;98:0.0018149277
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;3935404;99;6:1;22:1;39:1;55:1;71:1;88:1;98:4.9566092
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;29382;99;1:1;14:1;40:1;50:1;63:1;89:1;98:0.03700639
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;14483;99;6:1;29:1;43:1;55:1;78:1;92:1;98:0.01824122
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;769;99;6:1;26:1;46:1;55:1;75:1;95:1;98:0.00096854917
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1858;99;7:1;15:1;41:1;56:1;64:1;90:1;98:0.0023401359
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1564054;99;3:1;20:1;39:1;52:1;69:1;88:1;98:1.9699131
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;4460;99;6:1;23:1;42:1;55:1;72:1;91:1;98:0.0056173336
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;60481;99;7:1;19:1;43:1;56:1;68:1;92:1;98:0.076175325
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;407;99;0:1;31:1;41:1;49:1;80:1;90:1;98:0.00051261316
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5610;99;8:1;23:1;38:1;57:1;72:1;87:1;98:0.007065749
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;532042;99;7:1;24:1;37:1;56:1;73:1;86:1;98:0.67010254
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;52;99;5:1;25:1;46:1;54:1;74:1;95:1;98:6.549357E-05
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;1418;99;11:1;19:1;41:1;60:1;68:1;90:1;98:0.0017859593
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;880;99;4:1;26:1;46:1;53:1;75:1;95:1;98:0.0011083528
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;26126;99;11:1;23:1;40:1;60:1;72:1;89:1;98:0.03290548
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;730640;99;7:1;27:1;37:1;56:1;76:1;86:1;98:0.9202351
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;521418;99;9:1;30:1;39:1;58:1;79:1;88:1;98:0.6567217
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;46847;99;0:1;12:1;44:1;49:1;61:1;93:1;98:0.059003413
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;18986;99;5:1;13:1;43:1;54:1;62:1;92:1;98:0.023912711
El Paso;Texas;2402;US-Mexico Border;-106.48639;31.758610000000004;5295;99;1:1;28:1;42:1;50:1;77:1;91:1;98:0.006669009
